OBJECTID,DESCRIPTION,ID,MEDAGE_CY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1687,96067 (Mount Shasta),96067,54.5,54.5,793007500.0,173375.4423341251,1756054174172,Synapse54,1756054174172,Synapse54
1688,96069 (Oak Run),96069,55.0,55.0,702320000.0,231044.09428801696,1756054174172,Synapse54,1756054174172,Synapse54
1689,96071 (Old Station),96071,53.9,53.9,1254136250.0,182410.64371128715,1756054174172,Synapse54,1756054174172,Synapse54
1690,96073 (Palo Cedro),96073,49.5,49.5,122960000.0,100272.44808544293,1756054174172,Synapse54,1756054174172,Synapse54
1691,96075 (Paynes Creek),96075,50.5,50.5,588265000.0,159167.95227090997,1756054174172,Synapse54,1756054174172,Synapse54
1692,96076 (Platina),96076,43.2,43.2,791805000.0,225953.59661009014,1756054174172,Synapse54,1756054174172,Synapse54
1693,96080 (Red Bluff),96080,41.2,41.2,4736715000.0,612058.700550242,1756054174172,Synapse54,1756054174172,Synapse54
1694,96085 (Scott Bar),96085,61.5,61.5,75361250.0,51497.4371374441,1756054174172,Synapse54,1756054174172,Synapse54
1695,96086 (Seiad Valley),96086,61.3,61.3,88325000.0,53120.76537105016,1756054174172,Synapse54,1756054174172,Synapse54
1696,96087 (Shasta),96087,54.7,54.7,19465550.0,28271.149039505268,1756054174172,Synapse54,1756054174172,Synapse54
1697,96088 (Shingletown),96088,58.6,58.6,1129358750.0,247805.3507386457,1756054174172,Synapse54,1756054174172,Synapse54
1698,96089 (Shasta Lake),96089,53.8,53.8,158750.0,1707.030704619254,1756054174172,Synapse54,1756054174172,Synapse54
1699,96091 (Trinity Center),96091,57.7,57.7,2244197500.0,418311.0704811485,1756054174172,Synapse54,1756054174172,Synapse54
1700,96093 (Weaverville),96093,44.6,44.6,147050000.0,78380.45686540616,1756054174172,Synapse54,1756054174172,Synapse54
1701,96094 (Weed),96094,46.9,46.9,807996250.0,168294.25195304595,1756054174172,Synapse54,1756054174172,Synapse54
1702,96096 (Whitmore),96096,56.0,56.0,791768750.0,224383.7076268356,1756054174172,Synapse54,1756054174172,Synapse54
1703,96097 (Yreka),96097,43.4,43.4,1068600000.0,330169.3656267031,1756054174172,Synapse54,1756054174172,Synapse54
1704,96101 (Alturas),96101,44.6,44.6,2647097500.0,326920.5392305595,1756054174172,Synapse54,1756054174172,Synapse54
1705,96103 (Blairsden Graeagle),96103,65.5,65.5,814655000.0,165045.03490781685,1756054174172,Synapse54,1756054174172,Synapse54
1706,96104 (Cedarville),96104,57.9,57.9,1548511250.0,227764.67116517265,1756054174172,Synapse54,1756054174172,Synapse54
1707,96105 (Chilcoot),96105,51.1,51.1,550965000.0,112739.95077004189,1756054174172,Synapse54,1756054174172,Synapse54
1708,96106 (Clio),96106,64.6,64.6,69515000.0,40399.40783294157,1756054174172,Synapse54,1756054174172,Synapse54
1709,96107 (Coleville),96107,41.1,41.1,2254717500.0,250455.81678242635,1756054174172,Synapse54,1756054174172,Synapse54
1710,96108 (Davis Creek),96108,54.1,54.1,6203376250.0,497889.0832420906,1756054174172,Synapse54,1756054174172,Synapse54
1711,96109 (Doyle),96109,48.2,48.2,1028097500.0,211875.02650741086,1756054174172,Synapse54,1756054174172,Synapse54
1712,96110 (Eagleville),96110,53.3,53.3,4645000.0,13355.19408408132,1756054174172,Synapse54,1756054174172,Synapse54
1713,96111 (Floriston),96111,51.6,51.6,105836250.0,50745.17082847611,1756054174172,Synapse54,1756054174172,Synapse54
1714,96112 (Fort Bidwell),96112,55.0,55.0,630625000.0,139546.5780661332,1756054174172,Synapse54,1756054174172,Synapse54
1715,96113 (Herlong),96113,38.4,38.4,1434666250.0,211781.3857529909,1756054174172,Synapse54,1756054174172,Synapse54
1716,96114 (Janesville),96114,45.3,45.3,1198237500.0,310870.1656209701,1756054174172,Synapse54,1756054174172,Synapse54
1717,96115 (Lake City),96115,56.4,56.4,1002008750.0,169131.23185894222,1756054174172,Synapse54,1756054174172,Synapse54
1718,96116 (Likely),96116,50.7,50.7,1463060000.0,243910.07788004164,1756054174172,Synapse54,1756054174172,Synapse54
1719,96117 (Litchfield),96117,38.9,38.9,333073750.0,101736.60553018218,1756054174172,Synapse54,1756054174172,Synapse54
1720,96118 (Loyalton),96118,50.6,50.6,396730000.0,141604.40716133287,1756054174172,Synapse54,1756054174172,Synapse54
1721,96119 (Madeline),96119,35.0,35.0,1139448750.0,175713.14174692525,1756054174172,Synapse54,1756054174172,Synapse54
1722,96120 (Markleeville),96120,50.7,50.7,1729126250.0,233883.53388553462,1756054174172,Synapse54,1756054174172,Synapse54
1723,96121 (Milford),96121,47.4,47.4,141433750.0,72754.25622807708,1756054174172,Synapse54,1756054174172,Synapse54
1724,96122 (Portola),96122,44.8,44.8,1446243750.0,343152.49351068353,1756054174172,Synapse54,1756054174172,Synapse54
1725,96123 (Ravendale),96123,42.1,42.1,2404976250.0,227362.4675596628,1756054174172,Synapse54,1756054174172,Synapse54
1726,96124 (Calpine),96124,58.4,58.4,797763750.0,157085.3208560872,1756054174172,Synapse54,1756054174172,Synapse54
1727,96125 (Sierra City),96125,56.3,56.3,189318750.0,103703.14989664375,1756054174172,Synapse54,1756054174172,Synapse54
1728,96126 (Sierraville),96126,53.2,53.2,1132352500.0,261264.149182042,1756054174172,Synapse54,1756054174172,Synapse54
1729,96128 (Standish),96128,42.8,42.8,33363750.0,29665.879777714592,1756054174172,Synapse54,1756054174172,Synapse54
1730,96129 (Beckwourth),96129,53.5,53.5,213317500.0,89171.71967562565,1756054174172,Synapse54,1756054174172,Synapse54
1731,96130 (Susanville),96130,36.3,36.3,3781185000.0,501828.96885736525,1756054174172,Synapse54,1756054174172,Synapse54
1732,96132 (Termo),96132,39.5,39.5,1339411250.0,192269.9407858625,1756054174172,Synapse54,1756054174172,Synapse54
1733,96133 (Topaz),96133,33.4,33.4,264307500.0,98694.08188013076,1756054174172,Synapse54,1756054174172,Synapse54
1734,96134 (Tulelake),96134,39.6,39.6,2271126250.0,319769.510470627,1756054174172,Synapse54,1756054174172,Synapse54
1735,96136 (Wendel),96136,41.3,41.3,281755000.0,127145.42534435084,1756054174172,Synapse54,1756054174172,Synapse54
1736,96137 (Westwood),96137,60.6,60.6,129297500.0,98726.10728023955,1756054174172,Synapse54,1756054174172,Synapse54
1737,96140 (Carnelian Bay),96140,48.3,48.3,49025000.0,36372.92698125097,1756054174172,Synapse54,1756054174172,Synapse54
1738,96141 (Homewood),96141,52.8,52.8,91908750.0,85949.29706539145,1756054174172,Synapse54,1756054174172,Synapse54
1739,96142 (Tahoma),96142,49.7,49.7,58346250.0,41966.50295009932,1756054174172,Synapse54,1756054174172,Synapse54
1740,96143 (Kings Beach),96143,38.2,38.2,73241250.0,42188.43935674272,1756054174172,Synapse54,1756054174172,Synapse54
1741,96145 (Tahoe City),96145,46.4,46.4,660473750.0,202175.0149374511,1756054174172,Synapse54,1756054174172,Synapse54
1742,96146 (Olympic Valley),96146,48.2,48.2,33327500.0,29939.353867031747,1756054174172,Synapse54,1756054174172,Synapse54
1743,96148 (Tahoe Vista),96148,40.6,40.6,11633750.0,15606.541654056038,1756054174172,Synapse54,1756054174172,Synapse54
1744,96150 (South Lake Tahoe),96150,41.2,41.2,926986250.0,174007.9089418281,1756054174172,Synapse54,1756054174172,Synapse54
1745,96161 (Truckee),96161,41.4,41.4,845496250.0,191452.0911018678,1756054174172,Synapse54,1756054174172,Synapse54
1746,96162 (Truckee),96162,42.5,42.5,1845000.0,7582.739773315393,1756054174172,Synapse54,1756054174172,Synapse54
1747,00012 (Mt Meadows Area),00012,0.0,0.0,137521250.0,76875.69774992974,1756054174172,Synapse54,1756054174172,Synapse54
1748,00016 (Sequoia National Forest),00016,60.0,60.0,154306250.0,63668.544855978376,1756054174172,Synapse54,1756054174172,Synapse54
1749,00017 (Northeast Fresno County),00017,0.0,0.0,2313900000.0,330511.36818981776,1756054174172,Synapse54,1756054174172,Synapse54
1750,00018 (Los Padres Ntl Forest),00018,0.0,0.0,347607500.0,107094.36518423074,1756054174172,Synapse54,1756054174172,Synapse54
1751,00019 (Lassen Ntl Forest),00019,32.5,32.5,1855461250.0,212005.1674719632,1756054174172,Synapse54,1756054174172,Synapse54
1752,00020 (Sierra National Forest),00020,0.0,0.0,1603820000.0,219413.45714640716,1756054174172,Synapse54,1756054174172,Synapse54
1753,00022 (Jackson St Forest),00022,34.0,34.0,47792500.0,34399.20533874362,1756054174172,Synapse54,1756054174172,Synapse54
1754,00026 (East Tulare County),00026,66.9,66.9,5239428750.0,522077.81545398873,1756054174172,Synapse54,1756054174172,Synapse54
1755,00028 (Plumas Ntl Forest),00028,0.0,0.0,504135000.0,145104.8077119237,1756054174172,Synapse54,1756054174172,Synapse54
1756,00029 (Tahoe National Forest),00029,58.8,58.8,9528750.0,15064.037879563004,1756054174172,Synapse54,1756054174172,Synapse54
