OBJECTID,DESCRIPTION,ID,DIVINDX_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1151,94924 (Bolinas),94924,51.7,51.7,37264595.07421875,41200.511598167,1756053718998,Synapse54,1756053718998,Synapse54
1152,94925 (Corte Madera),94925,59.4,59.4,14142500.0,24222.2453211508,1756053718998,Synapse54,1756053718998,Synapse54
1153,94928 (Rohnert Park),94928,80.7,80.7,32860000.0,38959.984459506944,1756053718998,Synapse54,1756053718998,Synapse54
1154,94929 (Dillon Beach),94929,64.8,64.8,19972500.0,26153.53944933192,1756053718998,Synapse54,1756053718998,Synapse54
1155,94930 (Fairfax),94930,55.3,55.3,119642500.0,73441.20642898516,1756053718998,Synapse54,1756053718998,Synapse54
1156,94931 (Cotati),94931,75.9,75.9,28980000.0,35971.71354899544,1756053718998,Synapse54,1756053718998,Synapse54
1157,94933 (Forest Knolls),94933,46.7,46.7,4447500.0,12590.370200883553,1756053718998,Synapse54,1756053718998,Synapse54
1158,94937 (Inverness),94937,50.5,50.5,246855000.0,178106.38022962082,1756053718998,Synapse54,1756053718998,Synapse54
1159,94938 (Lagunitas),94938,45.8,45.8,6743750.0,15626.01069964324,1756053718998,Synapse54,1756053718998,Synapse54
1160,94939 (Larkspur),94939,52.2,52.2,8747500.0,24578.982971643563,1756053718998,Synapse54,1756053718998,Synapse54
1161,94940 (Marshall),94940,59.4,59.4,49245000.0,39659.85676533539,1756053718998,Synapse54,1756053718998,Synapse54
1162,94941 (Mill Valley),94941,49.5,49.5,110463750.0,79999.29610644533,1756053718998,Synapse54,1756053718998,Synapse54
1163,94945 (Novato),94945,74.5,74.5,113423750.0,63616.61451746026,1756053718998,Synapse54,1756053718998,Synapse54
1164,94946 (Nicasio),94946,67.4,67.4,261302500.0,103864.10289617992,1756053718998,Synapse54,1756053718998,Synapse54
1165,94947 (Novato),94947,76.7,76.7,85433750.0,55461.96601271055,1756053718998,Synapse54,1756053718998,Synapse54
1166,94949 (Novato),94949,79.4,79.4,63938750.0,45725.68461321469,1756053718998,Synapse54,1756053718998,Synapse54
1167,94951 (Penngrove),94951,63.3,63.3,66207500.0,57653.10295911182,1756053718998,Synapse54,1756053718998,Synapse54
1168,94952 (Petaluma),94952,65.7,65.7,907338750.0,217038.98425814416,1756053718998,Synapse54,1756053718998,Synapse54
1169,94954 (Petaluma),94954,75.6,75.6,293796250.0,115948.400299529,1756053718998,Synapse54,1756053718998,Synapse54
1170,94956 (Point Reyes Station),94956,61.3,61.3,151311250.0,79166.1329512342,1756053718998,Synapse54,1756053718998,Synapse54
1171,94957 (Ross),94957,33.7,33.7,5077500.0,18905.375548160064,1756053718998,Synapse54,1756053718998,Synapse54
1172,94960 (San Anselmo),94960,48.1,48.1,24287500.0,34313.34031890189,1756053718998,Synapse54,1756053718998,Synapse54
1173,94963 (San Geronimo),94963,47.7,47.7,22968750.0,37731.345947742,1756053718998,Synapse54,1756053718998,Synapse54
1174,94964 (San Quentin),94964,81.4,81.4,2030000.0,7963.633005249727,1756053718998,Synapse54,1756053718998,Synapse54
1175,94965 (Sausalito),94965,60.6,60.6,47034681.37109375,65665.9036385043,1756053718998,Synapse54,1756053718998,Synapse54
1176,94970 (Stinson Beach),94970,38.2,38.2,23166250.0,39131.90766185842,1756053718998,Synapse54,1756053718998,Synapse54
1177,94971 (Tomales),94971,60.1,60.1,47085000.0,52795.450405316384,1756053718998,Synapse54,1756053718998,Synapse54
1178,94972 (Valley Ford),94972,58.0,58.0,2045000.0,7771.867653174081,1756053718998,Synapse54,1756053718998,Synapse54
1179,94973 (Woodacre),94973,44.6,44.6,14535000.0,20570.458004730706,1756053718998,Synapse54,1756053718998,Synapse54
1180,95002 (Alviso),95002,87.2,87.2,26167500.0,27505.284793169383,1756053718998,Synapse54,1756053718998,Synapse54
1181,95003 (Aptos),95003,61.5,61.5,140841250.0,75009.2877539426,1756053718998,Synapse54,1756053718998,Synapse54
1182,95004 (Aromas),95004,82.6,82.6,70905000.0,48127.95644515831,1756053718998,Synapse54,1756053718998,Synapse54
1183,95005 (Ben Lomond),95005,50.1,50.1,63050000.0,57825.42520694803,1756053718998,Synapse54,1756053718998,Synapse54
1184,95006 (Boulder Creek),95006,53.0,53.0,227916250.0,93235.5112224982,1756053718998,Synapse54,1756053718998,Synapse54
1185,95007 (Brookdale),95007,50.5,50.5,2271250.0,8840.621519762008,1756053718998,Synapse54,1756053718998,Synapse54
1186,95008 (Campbell),95008,79.1,79.1,26203750.0,30996.225492296544,1756053718998,Synapse54,1756053718998,Synapse54
1187,95010 (Capitola),95010,70.0,70.0,5392500.0,11065.348674664368,1756053718998,Synapse54,1756053718998,Synapse54
1188,95012 (Castroville),95012,71.3,71.3,68476250.0,70283.60393388706,1756053718998,Synapse54,1756053718998,Synapse54
1189,95013 (Coyote),95013,86.8,86.8,19800000.0,21555.327927832463,1756053718998,Synapse54,1756053718998,Synapse54
1190,95014 (Cupertino),95014,44.9,44.9,135222500.0,95054.26554423619,1756053718998,Synapse54,1756053718998,Synapse54
1191,95017 (Davenport),95017,65.1,65.1,77183750.0,48375.333291617746,1756053718998,Synapse54,1756053718998,Synapse54
1192,95018 (Felton),95018,51.9,51.9,67783750.0,77694.8127893017,1756053718998,Synapse54,1756053718998,Synapse54
1193,95019 (Freedom),95019,69.1,69.1,2728750.0,12953.234697397884,1756053718998,Synapse54,1756053718998,Synapse54
1194,95020 (Gilroy),95020,86.9,86.9,532873750.0,159705.04894665672,1756053718998,Synapse54,1756053718998,Synapse54
1195,95023 (Hollister),95023,83.6,83.6,2433381250.0,417296.57181319734,1756053718998,Synapse54,1756053718998,Synapse54
1196,95030 (Los Gatos),95030,58.5,58.5,42708750.0,43061.50004616389,1756053718998,Synapse54,1756053718998,Synapse54
1197,95032 (Los Gatos),95032,66.7,66.7,67001250.0,66768.93683571756,1756053718998,Synapse54,1756053718998,Synapse54
1198,95033 (Los Gatos),95033,52.8,52.8,433975000.0,195443.69765272897,1756053718998,Synapse54,1756053718998,Synapse54
1199,95035 (Milpitas),95035,54.3,54.3,187505000.0,102487.06415139603,1756053718998,Synapse54,1756053718998,Synapse54
1200,95037 (Morgan Hill),95037,84.8,84.8,974852500.0,217152.9500544929,1756053718998,Synapse54,1756053718998,Synapse54
1201,95039 (Moss Landing),95039,75.2,75.2,61041250.0,65007.84853193495,1756053718998,Synapse54,1756053718998,Synapse54
1202,95041 (Mount Hermon),95041,49.5,49.5,493750.0,4431.777855798029,1756053718998,Synapse54,1756053718998,Synapse54
1203,95043 (Paicines),95043,79.9,79.9,3434581250.0,389393.29952225287,1756053718998,Synapse54,1756053718998,Synapse54
1204,95045 (San Juan Bautista),95045,85.7,85.7,287496250.0,100301.05005016635,1756053718998,Synapse54,1756053718998,Synapse54
1205,95046 (San Martin),95046,85.2,85.2,70686250.0,47757.09672461534,1756053718998,Synapse54,1756053718998,Synapse54
1206,95050 (Santa Clara),95050,81.8,81.8,23260000.0,26925.489244261094,1756053718998,Synapse54,1756053718998,Synapse54
1207,95051 (Santa Clara),95051,70.5,70.5,27115000.0,32035.407795510353,1756053718998,Synapse54,1756053718998,Synapse54
1208,95053 (Santa Clara),95053,75.6,75.6,437500.0,2662.6800755041822,1756053718998,Synapse54,1756053718998,Synapse54
1209,95054 (Santa Clara),95054,68.8,68.8,25912500.0,20352.938363057256,1756053718998,Synapse54,1756053718998,Synapse54
1210,95060 (Santa Cruz),95060,72.1,72.1,390105000.0,179636.56443204565,1756053718998,Synapse54,1756053718998,Synapse54
1211,95062 (Santa Cruz),95062,73.4,73.4,20913750.0,29004.024425275817,1756053718998,Synapse54,1756053718998,Synapse54
1212,95064 (Santa Cruz),95064,87.2,87.2,11942500.0,20118.594276150314,1756053718998,Synapse54,1756053718998,Synapse54
1213,95065 (Santa Cruz),95065,68.5,68.5,44081250.0,49975.0949435575,1756053718998,Synapse54,1756053718998,Synapse54
1214,95066 (Scotts Valley),95066,57.9,57.9,70233750.0,51959.376262143385,1756053718998,Synapse54,1756053718998,Synapse54
1215,95070 (Saratoga),95070,57.4,57.4,105907500.0,75894.75989039351,1756053718998,Synapse54,1756053718998,Synapse54
1216,95073 (Soquel),95073,62.7,62.7,64752500.0,48424.508487509185,1756053718998,Synapse54,1756053718998,Synapse54
1217,95075 (Tres Pinos),95075,80.4,80.4,15140000.0,25321.66870925112,1756053718998,Synapse54,1756053718998,Synapse54
1218,95076 (Watsonville),95076,78.3,78.3,547181202.8828125,209097.8117276596,1756053718998,Synapse54,1756053718998,Synapse54
1219,95110 (San Jose),95110,87.8,87.8,18821250.0,37872.714303980494,1756053718998,Synapse54,1756053718998,Synapse54
1220,95111 (San Jose),95111,84.8,84.8,23545000.0,27727.413934021675,1756053718998,Synapse54,1756053718998,Synapse54
1221,95112 (San Jose),95112,88.1,88.1,28413750.0,42576.92091859367,1756053718998,Synapse54,1756053718998,Synapse54
1222,95113 (San Jose),95113,80.7,80.7,1572500.0,12509.908716221269,1756053718998,Synapse54,1756053718998,Synapse54
1223,95116 (San Jose),95116,84.9,84.9,15091250.0,19194.42431565609,1756053718998,Synapse54,1756053718998,Synapse54
1224,95117 (San Jose),95117,86.9,86.9,10040000.0,13563.066914427814,1756053718998,Synapse54,1756053718998,Synapse54
1225,95118 (San Jose),95118,83.0,83.0,16748750.0,20790.016909650214,1756053718998,Synapse54,1756053718998,Synapse54
1226,95119 (San Jose),95119,84.9,84.9,10150000.0,15824.832052249589,1756053718998,Synapse54,1756053718998,Synapse54
1227,95120 (San Jose),95120,67.5,67.5,115900000.0,62423.60273330358,1756053718998,Synapse54,1756053718998,Synapse54
1228,95121 (San Jose),95121,73.2,73.2,17627500.0,24974.05254817463,1756053718998,Synapse54,1756053718998,Synapse54
1229,95122 (San Jose),95122,84.4,84.4,19180000.0,24679.033556375616,1756053718998,Synapse54,1756053718998,Synapse54
1230,95123 (San Jose),95123,85.5,85.5,30756250.0,28965.20550065298,1756053718998,Synapse54,1756053718998,Synapse54
1231,95124 (San Jose),95124,76.9,76.9,26415000.0,35812.08785219395,1756053718998,Synapse54,1756053718998,Synapse54
1232,95125 (San Jose),95125,82.1,82.1,31215000.0,31565.90746691394,1756053718998,Synapse54,1756053718998,Synapse54
1233,95126 (San Jose),95126,87.2,87.2,13606250.0,26032.288251099842,1756053718998,Synapse54,1756053718998,Synapse54
1234,95127 (San Jose),95127,86.7,86.7,61596250.0,61539.14285612651,1756053718998,Synapse54,1756053718998,Synapse54
1235,95128 (San Jose),95128,87.2,87.2,15611250.0,23082.618138712827,1756053718998,Synapse54,1756053718998,Synapse54
1236,95129 (San Jose),95129,51.8,51.8,17525000.0,23718.872866454236,1756053718998,Synapse54,1756053718998,Synapse54
1237,95130 (San Jose),95130,78.9,78.9,6727500.0,20078.367663288223,1756053718998,Synapse54,1756053718998,Synapse54
1238,95131 (San Jose),95131,57.3,57.3,24108750.0,25856.419197457373,1756053718998,Synapse54,1756053718998,Synapse54
1239,95132 (San Jose),95132,59.6,59.6,67500000.0,43962.26172469848,1756053718998,Synapse54,1756053718998,Synapse54
1240,95133 (San Jose),95133,67.9,67.9,13456250.0,17424.397731506586,1756053718998,Synapse54,1756053718998,Synapse54
1241,95134 (San Jose),95134,65.2,65.2,39288750.0,44428.56868248859,1756053718998,Synapse54,1756053718998,Synapse54
1242,95135 (San Jose),95135,61.4,61.4,112580000.0,62404.64123578639,1756053718998,Synapse54,1756053718998,Synapse54
1243,95136 (San Jose),95136,85.0,85.0,22698750.0,22943.709242264922,1756053718998,Synapse54,1756053718998,Synapse54
1244,95138 (San Jose),95138,72.5,72.5,104273750.0,54173.82606581539,1756053718998,Synapse54,1756053718998,Synapse54
1245,95139 (San Jose),95139,84.6,84.6,6090000.0,11689.784500804102,1756053718998,Synapse54,1756053718998,Synapse54
1246,95140 (Mount Hamilton),95140,84.9,84.9,384943750.0,143521.2003116066,1756053718998,Synapse54,1756053718998,Synapse54
1247,95141 (San Jose),95141,81.7,81.7,9501250.0,21659.687460942012,1756053718998,Synapse54,1756053718998,Synapse54
1248,95148 (San Jose),95148,69.8,69.8,38987500.0,34710.85621350365,1756053718998,Synapse54,1756053718998,Synapse54
1249,95192 (San Jose),95192,81.1,81.1,537500.0,3059.578513849123,1756053718998,Synapse54,1756053718998,Synapse54
1250,95202 (Stockton),95202,88.9,88.9,4191250.0,8872.64327375857,1756053718998,Synapse54,1756053718998,Synapse54
1251,95203 (Stockton),95203,88.2,88.2,28541250.0,33953.41244620101,1756053718998,Synapse54,1756053718998,Synapse54
1252,95204 (Stockton),95204,88.2,88.2,21938750.0,29805.002001321114,1756053718998,Synapse54,1756053718998,Synapse54
1253,95205 (Stockton),95205,79.8,79.8,37618750.0,34186.86113131684,1756053718998,Synapse54,1756053718998,Synapse54
1254,95206 (Stockton),95206,86.8,86.8,732466695.7226562,238425.08953483647,1756053718998,Synapse54,1756053718998,Synapse54
1255,95207 (Stockton),95207,89.8,89.8,31347500.0,24061.943717001886,1756053718998,Synapse54,1756053718998,Synapse54
1256,95209 (Stockton),95209,88.2,88.2,33943750.0,34313.51886867233,1756053718998,Synapse54,1756053718998,Synapse54
1257,95210 (Stockton),95210,87.1,87.1,28723750.0,34335.52218713649,1756053718998,Synapse54,1756053718998,Synapse54
1258,95211 (Stockton),95211,82.6,82.6,818750.0,4371.8356370893425,1756053718998,Synapse54,1756053718998,Synapse54
1259,95212 (Stockton),95212,82.1,82.1,90276250.0,51469.02791582284,1756053718998,Synapse54,1756053718998,Synapse54
1260,95215 (Stockton),95215,82.7,82.7,394213750.0,113509.54465943026,1756053718998,Synapse54,1756053718998,Synapse54
1261,95219 (Stockton),95219,87.1,87.1,279824122.80859375,178749.15812766465,1756053718998,Synapse54,1756053718998,Synapse54
1262,95220 (Acampo),95220,80.0,80.0,256686250.0,125871.80877102612,1756053718998,Synapse54,1756053718998,Synapse54
1263,95222 (Angels Camp),95222,54.5,54.5,439684500.0,150850.71139755216,1756053718998,Synapse54,1756053718998,Synapse54
1264,95223 (Arnold),95223,45.5,45.5,853170000.0,277631.58410817356,1756053718998,Synapse54,1756053718998,Synapse54
1265,95224 (Avery),95224,43.9,43.9,19138750.0,26741.109708950742,1756053718998,Synapse54,1756053718998,Synapse54
1266,95225 (Burson),95225,65.5,65.5,6565000.0,18952.897383069205,1756053718998,Synapse54,1756053718998,Synapse54
1267,95226 (Campo Seco),95226,58.8,58.8,16312500.0,19555.68235962441,1756053718998,Synapse54,1756053718998,Synapse54
1268,95227 (Clements),95227,71.4,71.4,104026250.0,50542.49875672118,1756053718998,Synapse54,1756053718998,Synapse54
1269,95228 (Copperopolis),95228,56.6,56.6,465918000.0,126142.00976249577,1756053718998,Synapse54,1756053718998,Synapse54
1270,95230 (Farmington),95230,76.3,76.3,655757500.0,215593.54785855138,1756053718998,Synapse54,1756053718998,Synapse54
1271,95231 (French Camp),95231,85.5,85.5,42151250.0,38459.797514065256,1756053718998,Synapse54,1756053718998,Synapse54
1272,95232 (Glencoe),95232,46.9,46.9,32872500.0,28002.730957535136,1756053718998,Synapse54,1756053718998,Synapse54
1273,95236 (Linden),95236,81.3,81.3,590838750.0,144437.56742153876,1756053718998,Synapse54,1756053718998,Synapse54
1274,95237 (Lockeford),95237,79.4,79.4,53038750.0,41855.59841112344,1756053718998,Synapse54,1756053718998,Synapse54
1275,95240 (Lodi),95240,85.6,85.6,271697500.0,129414.12093028323,1756053718998,Synapse54,1756053718998,Synapse54
1276,95242 (Lodi),95242,77.9,77.9,514797500.0,142314.40654369505,1756053718998,Synapse54,1756053718998,Synapse54
1277,95245 (Mokelumne Hill),95245,45.9,45.9,246500000.0,167799.2240930564,1756053718998,Synapse54,1756053718998,Synapse54
1278,95246 (Mountain Ranch),95246,53.0,53.0,300903750.0,155985.91744224896,1756053718998,Synapse54,1756053718998,Synapse54
1279,95247 (Murphys),95247,48.6,48.6,210182500.0,128237.21647112221,1756053718998,Synapse54,1756053718998,Synapse54
1280,95248 (Rail Road Flat),95248,48.2,48.2,269016250.0,125831.65568460984,1756053718998,Synapse54,1756053718998,Synapse54
1281,95249 (San Andreas),95249,55.4,55.4,295873750.0,144507.11809474317,1756053718998,Synapse54,1756053718998,Synapse54
1282,95251 (Vallecito),95251,60.1,60.1,24076250.0,32576.345714834246,1756053718998,Synapse54,1756053718998,Synapse54
1283,95252 (Valley Springs),95252,64.3,64.3,742363750.0,218403.1196745498,1756053718998,Synapse54,1756053718998,Synapse54
1284,95253 (Victor),95253,75.7,75.7,176250.0,1876.0725631642915,1756053718998,Synapse54,1756053718998,Synapse54
1285,95254 (Wallace),95254,62.9,62.9,19816250.0,30523.929940698195,1756053718998,Synapse54,1756053718998,Synapse54
1286,95255 (West Point),95255,52.7,52.7,452593750.0,196955.6243555316,1756053718998,Synapse54,1756053718998,Synapse54
1287,95257 (Wilseyville),95257,55.3,55.3,60410000.0,77382.09109796378,1756053718998,Synapse54,1756053718998,Synapse54
1288,95258 (Woodbridge),95258,81.2,81.2,8282500.0,20260.24452823232,1756053718998,Synapse54,1756053718998,Synapse54
1289,95301 (Atwater),95301,85.4,85.4,291342500.0,133015.0839119713,1756053718998,Synapse54,1756053718998,Synapse54
1290,95303 (Ballico),95303,82.5,82.5,147160000.0,78116.11675651865,1756053718998,Synapse54,1756053718998,Synapse54
1291,95304 (Tracy),95304,86.9,86.9,500725000.0,171286.31044287694,1756053718998,Synapse54,1756053718998,Synapse54
1292,95305 (Big Oak Flat),95305,43.5,43.5,2010000.0,6755.426287581247,1756053718998,Synapse54,1756053718998,Synapse54
1293,95306 (Catheys Valley),95306,61.1,61.1,650576250.0,164523.8454651417,1756053718998,Synapse54,1756053718998,Synapse54
1294,95307 (Ceres),95307,84.0,84.0,141226250.0,75117.42494372351,1756053718998,Synapse54,1756053718998,Synapse54
1295,95310 (Columbia),95310,45.2,45.2,57856250.0,53054.172174731044,1756053718998,Synapse54,1756053718998,Synapse54
1296,95311 (Coulterville),95311,58.9,58.9,841024840.90625,228507.4243067997,1756053718998,Synapse54,1756053718998,Synapse54
1297,95312 (Cressey),95312,82.8,82.8,423750.0,3549.3783537283516,1756053718998,Synapse54,1756053718998,Synapse54
1298,95313 (Crows Landing),95313,81.2,81.2,156171250.0,104657.41862276915,1756053718998,Synapse54,1756053718998,Synapse54
1299,95315 (Delhi),95315,77.3,77.3,80836250.0,48863.11163907621,1756053718998,Synapse54,1756053718998,Synapse54
1300,95316 (Denair),95316,79.5,79.5,269431250.0,103615.94013321665,1756053718998,Synapse54,1756053718998,Synapse54
1301,95317 (El Nido),95317,79.9,79.9,203833750.0,95422.27927524311,1756053718998,Synapse54,1756053718998,Synapse54
1302,95318 (El Portal),95318,62.3,62.3,218961000.0,129313.47314683396,1756053718998,Synapse54,1756053718998,Synapse54
1303,95319 (Empire),95319,81.8,81.8,2246250.0,10705.435980871369,1756053718998,Synapse54,1756053718998,Synapse54
1304,95320 (Escalon),95320,79.1,79.1,344828750.0,117858.77604662078,1756053718998,Synapse54,1756053718998,Synapse54
1305,95321 (Groveland),95321,48.4,48.4,1702033750.0,341107.20159528364,1756053718998,Synapse54,1756053718998,Synapse54
1306,95322 (Gustine),95322,80.9,80.9,1051498437.5,294899.1941630465,1756053718998,Synapse54,1756053718998,Synapse54
1307,95323 (Hickman),95323,79.5,79.5,163643750.0,78844.13188535805,1756053718998,Synapse54,1756053718998,Synapse54
1308,95324 (Hilmar),95324,70.8,70.8,181720000.0,81638.07151947767,1756053718998,Synapse54,1756053718998,Synapse54
1309,95326 (Hughson),95326,81.8,81.8,111336250.0,74537.03667886763,1756053718998,Synapse54,1756053718998,Synapse54
1310,95327 (Jamestown),95327,74.8,74.8,670431333.3359375,190972.7894711921,1756053718998,Synapse54,1756053718998,Synapse54
