OBJECTID,DESCRIPTION,ID,MEDAGE_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1162,94114 (San Francisco),94114,41.2,41.2,6161250.0,15544.959820477563,1756054284498,Synapse54,1756054284498,Synapse54
1163,94115 (San Francisco),94115,39.8,39.8,4572500.0,9265.074333732065,1756054284498,Synapse54,1756054284498,Synapse54
1164,94116 (San Francisco),94116,45.1,45.1,10858750.0,16662.74154910214,1756054284498,Synapse54,1756054284498,Synapse54
1165,94117 (San Francisco),94117,36.1,36.1,5152500.0,12601.323787110568,1756054284498,Synapse54,1756054284498,Synapse54
1166,94118 (San Francisco),94118,39.5,39.5,7762500.0,16824.404157658624,1756054284498,Synapse54,1756054284498,Synapse54
1167,94121 (San Francisco),94121,44.1,44.1,9025000.0,13021.337032417197,1756054284498,Synapse54,1756054284498,Synapse54
1168,94122 (San Francisco),94122,42.7,42.7,16320000.0,24974.554920782804,1756054284498,Synapse54,1756054284498,Synapse54
1169,94123 (San Francisco),94123,36.5,36.5,4727500.0,13879.212032322419,1756054284498,Synapse54,1756054284498,Synapse54
1170,94124 (San Francisco),94124,39.8,39.8,20017091.4453125,39052.02420839806,1756054284498,Synapse54,1756054284498,Synapse54
1171,94127 (San Francisco),94127,46.9,46.9,7028750.0,13072.294259639708,1756054284498,Synapse54,1756054284498,Synapse54
1172,94128 (San Francisco),94128,42.5,42.5,13381250.0,20637.428876719056,1756054284498,Synapse54,1756054284498,Synapse54
1173,94129 (San Francisco),94129,32.4,32.4,9775000.0,13830.280271361209,1756054284498,Synapse54,1756054284498,Synapse54
1174,94130 (San Francisco),94130,39.9,39.9,3673333.33203125,12686.89098283168,1756054284498,Synapse54,1756054284498,Synapse54
1175,94131 (San Francisco),94131,44.8,44.8,8381250.0,23160.47025107543,1756054284498,Synapse54,1756054284498,Synapse54
1176,94132 (San Francisco),94132,40.6,40.6,17235000.0,23894.328017824708,1756054284498,Synapse54,1756054284498,Synapse54
1177,94133 (San Francisco),94133,43.9,43.9,3068750.0,14406.337906003295,1756054284498,Synapse54,1756054284498,Synapse54
1178,94134 (San Francisco),94134,43.1,43.1,10798750.0,18797.746947913987,1756054284498,Synapse54,1756054284498,Synapse54
1179,94143 (San Francisco),94143,34.0,34.0,546250.0,4175.966948715504,1756054284498,Synapse54,1756054284498,Synapse54
1180,94158 (San Francisco),94158,32.8,32.8,2278750.0,8444.38250190104,1756054284498,Synapse54,1756054284498,Synapse54
1181,94301 (Palo Alto),94301,44.5,44.5,10070000.0,17733.755919930725,1756054284498,Synapse54,1756054284498,Synapse54
1182,94303 (Palo Alto),94303,38.0,38.0,34772500.0,45343.677534591654,1756054284498,Synapse54,1756054284498,Synapse54
1183,94304 (Palo Alto),94304,39.4,39.4,29900000.0,52473.42079752278,1756054284498,Synapse54,1756054284498,Synapse54
1184,94305 (Stanford),94305,25.6,25.6,10593750.0,16594.313518268584,1756054284498,Synapse54,1756054284498,Synapse54
1185,94306 (Palo Alto),94306,42.4,42.4,15288750.0,30759.596853640993,1756054284498,Synapse54,1756054284498,Synapse54
1186,94401 (San Mateo),94401,40.5,40.5,12121250.0,25041.250276575305,1756054284498,Synapse54,1756054284498,Synapse54
1187,94402 (San Mateo),94402,43.1,43.1,20618750.0,48281.23266605544,1756054284498,Synapse54,1756054284498,Synapse54
1188,94403 (San Mateo),94403,40.4,40.4,22763750.0,30347.477581343268,1756054284498,Synapse54,1756054284498,Synapse54
1189,94404 (San Mateo),94404,42.5,42.5,19673750.0,26092.0168860673,1756054284498,Synapse54,1756054284498,Synapse54
1190,94501 (Alameda),94501,42.6,42.6,33223750.0,45897.36098807361,1756054284498,Synapse54,1756054284498,Synapse54
1191,94502 (Alameda),94502,46.5,46.5,10325000.0,12952.632809227778,1756054284498,Synapse54,1756054284498,Synapse54
1192,94503 (American Canyon),94503,39.8,39.8,124540000.0,75535.08299591177,1756054284498,Synapse54,1756054284498,Synapse54
1193,94505 (Discovery Bay),94505,44.5,44.5,98662500.0,70009.43511068175,1756054284498,Synapse54,1756054284498,Synapse54
1194,94506 (Danville),94506,47.6,47.6,83872500.0,54623.21808259348,1756054284498,Synapse54,1756054284498,Synapse54
1195,94507 (Alamo),94507,50.1,50.1,58488750.0,58984.650742907914,1756054284498,Synapse54,1756054284498,Synapse54
1196,94508 (Angwin),94508,38.2,38.2,163121250.0,76302.27918999073,1756054284498,Synapse54,1756054284498,Synapse54
1197,94509 (Antioch),94509,37.8,37.8,78830454.546875,57295.87840356891,1756054284498,Synapse54,1756054284498,Synapse54
1198,94510 (Benicia),94510,46.6,46.6,129121250.0,71551.31632330282,1756054284498,Synapse54,1756054284498,Synapse54
1199,94511 (Bethel Island),94511,56.4,56.4,23148750.0,23103.434001915608,1756054284498,Synapse54,1756054284498,Synapse54
1200,94512 (Birds Landing),94512,35.8,35.8,93425000.0,77981.32216535682,1756054284498,Synapse54,1756054284498,Synapse54
1201,94513 (Brentwood),94513,39.8,39.8,452421250.0,200360.04086734258,1756054284498,Synapse54,1756054284498,Synapse54
1202,94514 (Byron),94514,40.1,40.1,227750000.0,97272.6645178555,1756054284498,Synapse54,1756054284498,Synapse54
1203,94515 (Calistoga),94515,48.6,48.6,323178750.0,143341.32931914175,1756054284498,Synapse54,1756054284498,Synapse54
1204,94517 (Clayton),94517,48.3,48.3,216805000.0,103245.23713484913,1756054284498,Synapse54,1756054284498,Synapse54
1205,94518 (Concord),94518,44.0,44.0,22850000.0,24183.7764138925,1756054284498,Synapse54,1756054284498,Synapse54
1206,94519 (Concord),94519,42.8,42.8,24902500.0,27429.17656712045,1756054284498,Synapse54,1756054284498,Synapse54
1207,94520 (Concord),94520,38.9,38.9,72727500.0,77515.18352807945,1756054284498,Synapse54,1756054284498,Synapse54
1208,94521 (Concord),94521,44.8,44.8,79827500.0,62249.8966933039,1756054284498,Synapse54,1756054284498,Synapse54
1209,94523 (Pleasant Hill),94523,44.0,44.0,29513750.0,34247.5672135338,1756054284498,Synapse54,1756054284498,Synapse54
1210,94525 (Crockett),94525,47.1,47.1,9226250.0,18143.109706388044,1756054284498,Synapse54,1756054284498,Synapse54
1211,94526 (Danville),94526,47.6,47.6,59760000.0,42613.23830043105,1756054284498,Synapse54,1756054284498,Synapse54
1212,94528 (Diablo),94528,47.0,47.0,3393750.0,9049.681385657617,1756054284498,Synapse54,1756054284498,Synapse54
1213,94530 (El Cerrito),94530,44.6,44.6,25327500.0,34656.69796137083,1756054284498,Synapse54,1756054284498,Synapse54
1214,94531 (Antioch),94531,39.8,39.8,67372500.0,44051.98156420479,1756054284498,Synapse54,1756054284498,Synapse54
1215,94533 (Fairfield),94533,37.8,37.8,88748750.0,60520.489407932844,1756054284498,Synapse54,1756054284498,Synapse54
1216,94534 (Fairfield),94534,43.1,43.1,330147500.0,117068.20281088044,1756054284498,Synapse54,1756054284498,Synapse54
1217,94535 (Travis AFB),94535,23.3,23.3,47272500.0,38510.1698250734,1756054284498,Synapse54,1756054284498,Synapse54
1218,94536 (Fremont),94536,40.8,40.8,56026250.0,41812.04451712446,1756054284498,Synapse54,1756054284498,Synapse54
1219,94538 (Fremont),94538,38.2,38.2,98643750.0,83332.44191948466,1756054284498,Synapse54,1756054284498,Synapse54
1220,94539 (Fremont),94539,44.0,44.0,120907500.0,64986.041966313496,1756054284498,Synapse54,1756054284498,Synapse54
1221,94541 (Hayward),94541,39.3,39.3,29441250.0,40724.66619939474,1756054284498,Synapse54,1756054284498,Synapse54
1222,94542 (Hayward),94542,38.6,38.6,33818750.0,38568.41380096132,1756054284498,Synapse54,1756054284498,Synapse54
1223,94544 (Hayward),94544,38.2,38.2,43895000.0,41626.30671690496,1756054284498,Synapse54,1756054284498,Synapse54
1224,94545 (Hayward),94545,41.6,41.6,52977500.0,41240.47750400677,1756054284498,Synapse54,1756054284498,Synapse54
1225,94546 (Castro Valley),94546,42.9,42.9,109913750.0,72092.96292733341,1756054284498,Synapse54,1756054284498,Synapse54
1226,94547 (Hercules),94547,44.6,44.6,23832500.0,27999.3176453074,1756054284498,Synapse54,1756054284498,Synapse54
1227,94548 (Knightsen),94548,34.8,34.8,8026250.0,14552.270924523698,1756054284498,Synapse54,1756054284498,Synapse54
1228,94549 (Lafayette),94549,45.7,45.7,102207500.0,82956.85790705725,1756054284498,Synapse54,1756054284498,Synapse54
1229,94550 (Livermore),94550,43.5,43.5,1517797500.0,280156.5361327819,1756054284498,Synapse54,1756054284498,Synapse54
1230,94551 (Livermore),94551,41.3,41.3,258698750.0,123869.73525311281,1756054284498,Synapse54,1756054284498,Synapse54
1231,94552 (Castro Valley),94552,45.9,45.9,165676250.0,108655.32071849037,1756054284498,Synapse54,1756054284498,Synapse54
1232,94553 (Martinez),94553,44.2,44.2,277413750.0,128636.90259753514,1756054284498,Synapse54,1756054284498,Synapse54
1233,94555 (Fremont),94555,41.1,41.1,62882500.0,49389.62786027614,1756054284498,Synapse54,1756054284498,Synapse54
1234,94556 (Moraga),94556,42.5,42.5,68521250.0,49854.84484826133,1756054284498,Synapse54,1756054284498,Synapse54
1235,94558 (Napa),94558,45.2,45.2,1937146250.0,421641.105138286,1756054284498,Synapse54,1756054284498,Synapse54
1236,94559 (Napa),94559,42.2,42.2,172632500.0,166705.70738313522,1756054284498,Synapse54,1756054284498,Synapse54
1237,94560 (Newark),94560,39.5,39.5,63392500.0,48927.74163025888,1756054284498,Synapse54,1756054284498,Synapse54
1238,94561 (Oakley),94561,37.7,37.7,195113750.0,150769.05033664414,1756054284498,Synapse54,1756054284498,Synapse54
1239,94563 (Orinda),94563,47.1,47.1,96726250.0,70563.8800666849,1756054284498,Synapse54,1756054284498,Synapse54
1240,94564 (Pinole),94564,45.1,45.1,19155000.0,29109.45035950881,1756054284498,Synapse54,1756054284498,Synapse54
1241,94565 (Pittsburg),94565,37.7,37.7,130761250.0,93845.4621352079,1756054284498,Synapse54,1756054284498,Synapse54
1242,94566 (Pleasanton),94566,45.7,45.7,82125000.0,52462.12999255954,1756054284498,Synapse54,1756054284498,Synapse54
1243,94567 (Pope Valley),94567,47.2,47.2,274863750.0,134973.71548620862,1756054284498,Synapse54,1756054284498,Synapse54
1244,94568 (Dublin),94568,38.3,38.3,63961250.0,52027.26105351518,1756054284498,Synapse54,1756054284498,Synapse54
1245,94569 (Port Costa),94569,59.1,59.1,3048750.0,12286.153032991388,1756054284498,Synapse54,1756054284498,Synapse54
1246,94571 (Rio Vista),94571,63.7,63.7,632315000.0,321947.29243990796,1756054284498,Synapse54,1756054284498,Synapse54
1247,94572 (Rodeo),94572,40.9,40.9,24536250.0,37490.71974235037,1756054284498,Synapse54,1756054284498,Synapse54
1248,94574 (Saint Helena),94574,50.7,50.7,468221250.0,171162.42186559743,1756054284498,Synapse54,1756054284498,Synapse54
1249,94576 (Deer Park),94576,62.5,62.5,1855000.0,7306.775127103442,1756054284498,Synapse54,1756054284498,Synapse54
1250,94577 (San Leandro),94577,42.6,42.6,33633750.0,47351.805246488824,1756054284498,Synapse54,1756054284498,Synapse54
1251,94578 (San Leandro),94578,39.5,39.5,18630000.0,31737.404401657503,1756054284498,Synapse54,1756054284498,Synapse54
1252,94579 (San Leandro),94579,44.4,44.4,12756250.0,20836.19165147672,1756054284498,Synapse54,1756054284498,Synapse54
1253,94580 (San Lorenzo),94580,41.5,41.5,15811250.0,25518.82904526322,1756054284498,Synapse54,1756054284498,Synapse54
1254,94582 (San Ramon),94582,40.8,40.8,55937500.0,41907.07492045735,1756054284498,Synapse54,1756054284498,Synapse54
1255,94583 (San Ramon),94583,42.4,42.4,81556250.0,59079.98134364346,1756054284498,Synapse54,1756054284498,Synapse54
1256,94585 (Suisun City),94585,39.4,39.4,510965305.55859375,242025.31211516814,1756054284498,Synapse54,1756054284498,Synapse54
1257,94586 (Sunol),94586,51.4,51.4,125316284.3515625,104166.61832235333,1756054284498,Synapse54,1756054284498,Synapse54
1258,94587 (Union City),94587,42.1,42.1,120675000.0,84807.25553269766,1756054284498,Synapse54,1756054284498,Synapse54
1259,94588 (Pleasanton),94588,41.2,41.2,143487500.0,118002.82864016097,1756054284498,Synapse54,1756054284498,Synapse54
1260,94589 (Vallejo),94589,40.5,40.5,26541250.0,28493.692983118275,1756054284498,Synapse54,1756054284498,Synapse54
1261,94590 (Vallejo),94590,39.9,39.9,23975000.0,27636.250076528584,1756054284498,Synapse54,1756054284498,Synapse54
1262,94591 (Vallejo),94591,43.8,43.8,79251250.0,45433.420995042936,1756054284498,Synapse54,1756054284498,Synapse54
1263,94592 (Vallejo),94592,38.7,38.7,61920523.51171875,73097.44810396901,1756054284498,Synapse54,1756054284498,Synapse54
1264,94595 (Walnut Creek),94595,70.9,70.9,22480000.0,26950.408426221205,1756054284498,Synapse54,1756054284498,Synapse54
1265,94596 (Walnut Creek),94596,41.6,41.6,25051250.0,33982.59735489762,1756054284498,Synapse54,1756054284498,Synapse54
1266,94597 (Walnut Creek),94597,41.0,41.0,16920000.0,33184.06955866011,1756054284498,Synapse54,1756054284498,Synapse54
1267,94598 (Walnut Creek),94598,46.6,46.6,68020000.0,62935.155299501326,1756054284498,Synapse54,1756054284498,Synapse54
1268,94599 (Yountville),94599,75.2,75.2,20081250.0,29213.175655731728,1756054284498,Synapse54,1756054284498,Synapse54
1269,94601 (Oakland),94601,36.9,36.9,14013750.0,18292.234105845,1756054284498,Synapse54,1756054284498,Synapse54
1270,94602 (Oakland),94602,45.0,45.0,13687500.0,21715.632654259956,1756054284498,Synapse54,1756054284498,Synapse54
1271,94603 (Oakland),94603,35.3,35.3,11632500.0,21938.186614561175,1756054284498,Synapse54,1756054284498,Synapse54
1272,94605 (Oakland),94605,41.4,41.4,36355000.0,35583.37802008375,1756054284498,Synapse54,1756054284498,Synapse54
1273,94606 (Oakland),94606,39.1,39.1,9732500.0,19451.007566242974,1756054284498,Synapse54,1756054284498,Synapse54
1274,94607 (Oakland),94607,38.6,38.6,24855117.890625,39917.99625955815,1756054284498,Synapse54,1756054284498,Synapse54
1275,94608 (Emeryville),94608,37.5,37.5,11511250.0,22444.747424060195,1756054284498,Synapse54,1756054284498,Synapse54
1276,94609 (Oakland),94609,37.0,37.0,7136250.0,15866.673011999863,1756054284498,Synapse54,1756054284498,Synapse54
1277,94610 (Oakland),94610,40.7,40.7,8598750.0,20693.359566266015,1756054284498,Synapse54,1756054284498,Synapse54
1278,94611 (Oakland),94611,44.3,44.3,30817500.0,45236.83710646946,1756054284498,Synapse54,1756054284498,Synapse54
1279,94612 (Oakland),94612,41.1,41.1,4616250.0,12361.475954429336,1756054284498,Synapse54,1756054284498,Synapse54
1280,94613 (Oakland),94613,27.0,27.0,967500.0,4452.356533893064,1756054284498,Synapse54,1756054284498,Synapse54
1281,94618 (Oakland),94618,44.4,44.4,9620000.0,23654.075666672474,1756054284498,Synapse54,1756054284498,Synapse54
1282,94619 (Oakland),94619,43.9,43.9,21562500.0,37835.56441738648,1756054284498,Synapse54,1756054284498,Synapse54
1283,94621 (Oakland),94621,33.4,33.4,34835000.0,52863.72062624585,1756054284498,Synapse54,1756054284498,Synapse54
1284,94702 (Berkeley),94702,42.4,42.4,5020000.0,13437.958751817017,1756054284498,Synapse54,1756054284498,Synapse54
1285,94703 (Berkeley),94703,38.6,38.6,5652500.0,13794.96488595822,1756054284498,Synapse54,1756054284498,Synapse54
1286,94704 (Berkeley),94704,23.2,23.2,3840000.0,13503.34078087202,1756054284498,Synapse54,1756054284498,Synapse54
1287,94705 (Berkeley),94705,41.9,41.9,8220000.0,18302.166898271716,1756054284498,Synapse54,1756054284498,Synapse54
1288,94706 (Albany),94706,39.9,39.9,5602500.0,13115.135422606996,1756054284498,Synapse54,1756054284498,Synapse54
1289,94707 (Berkeley),94707,51.7,51.7,7197500.0,17721.683214163495,1756054284498,Synapse54,1756054284498,Synapse54
1290,94708 (Berkeley),94708,52.6,52.6,14206250.0,22314.74133046927,1756054284498,Synapse54,1756054284498,Synapse54
1291,94709 (Berkeley),94709,29.9,29.9,2322500.0,7755.314013798554,1756054284498,Synapse54,1756054284498,Synapse54
1292,94710 (Berkeley),94710,37.7,37.7,11531250.0,32721.37850392663,1756054284498,Synapse54,1756054284498,Synapse54
1293,94720 (Berkeley),94720,21.9,21.9,8498750.0,19443.50128908607,1756054284498,Synapse54,1756054284498,Synapse54
1294,94801 (Richmond),94801,35.6,35.6,45917590.92578125,87926.58203851744,1756054284498,Synapse54,1756054284498,Synapse54
1295,94803 (El Sobrante),94803,44.7,44.7,49081250.0,43593.22765069962,1756054284498,Synapse54,1756054284498,Synapse54
1296,94804 (Richmond),94804,39.4,39.4,27793750.0,54944.03623359114,1756054284498,Synapse54,1756054284498,Synapse54
1297,94805 (Richmond),94805,43.8,43.8,8031250.0,20391.495829631698,1756054284498,Synapse54,1756054284498,Synapse54
1298,94806 (San Pablo),94806,38.8,38.8,33083750.0,34322.14157166653,1756054284498,Synapse54,1756054284498,Synapse54
1299,94901 (San Rafael),94901,41.6,41.6,49815000.0,48898.54968617385,1756054284498,Synapse54,1756054284498,Synapse54
1300,94903 (San Rafael),94903,49.0,49.0,88835000.0,63129.660862302204,1756054284498,Synapse54,1756054284498,Synapse54
1301,94904 (Greenbrae),94904,49.3,49.3,19055000.0,44595.72362867564,1756054284498,Synapse54,1756054284498,Synapse54
1302,94920 (Belvedere Tiburon),94920,50.8,50.8,27418750.0,46376.53023785195,1756054284498,Synapse54,1756054284498,Synapse54
1303,94922 (Bodega),94922,52.0,52.0,31787500.0,26930.08493569102,1756054284498,Synapse54,1756054284498,Synapse54
1304,94923 (Bodega Bay),94923,63.7,63.7,78140000.0,77031.63563540217,1756054284498,Synapse54,1756054284498,Synapse54
1305,94924 (Bolinas),94924,57.7,57.7,37264595.07421875,41200.511598167,1756054284498,Synapse54,1756054284498,Synapse54
1306,94925 (Corte Madera),94925,45.7,45.7,14142500.0,24222.2453211508,1756054284498,Synapse54,1756054284498,Synapse54
1307,94928 (Rohnert Park),94928,38.2,38.2,32860000.0,38959.984459506944,1756054284498,Synapse54,1756054284498,Synapse54
1308,94929 (Dillon Beach),94929,52.0,52.0,19972500.0,26153.53944933192,1756054284498,Synapse54,1756054284498,Synapse54
1309,94930 (Fairfax),94930,50.7,50.7,119642500.0,73441.20642898516,1756054284498,Synapse54,1756054284498,Synapse54
1310,94931 (Cotati),94931,42.4,42.4,28980000.0,35971.71354899544,1756054284498,Synapse54,1756054284498,Synapse54
1311,94933 (Forest Knolls),94933,54.2,54.2,4447500.0,12590.370200883553,1756054284498,Synapse54,1756054284498,Synapse54
1312,94937 (Inverness),94937,60.0,60.0,246855000.0,178106.38022962082,1756054284498,Synapse54,1756054284498,Synapse54
1313,94938 (Lagunitas),94938,53.7,53.7,6743750.0,15626.01069964324,1756054284498,Synapse54,1756054284498,Synapse54
1314,94939 (Larkspur),94939,50.2,50.2,8747500.0,24578.982971643563,1756054284498,Synapse54,1756054284498,Synapse54
1315,94940 (Marshall),94940,53.3,53.3,49245000.0,39659.85676533539,1756054284498,Synapse54,1756054284498,Synapse54
1316,94941 (Mill Valley),94941,48.5,48.5,110463750.0,79999.29610644533,1756054284498,Synapse54,1756054284498,Synapse54
1317,94945 (Novato),94945,48.2,48.2,113423750.0,63616.61451746026,1756054284498,Synapse54,1756054284498,Synapse54
1318,94946 (Nicasio),94946,52.7,52.7,261302500.0,103864.10289617992,1756054284498,Synapse54,1756054284498,Synapse54
1319,94947 (Novato),94947,46.6,46.6,85433750.0,55461.96601271055,1756054284498,Synapse54,1756054284498,Synapse54
1320,94949 (Novato),94949,45.9,45.9,63938750.0,45725.68461321469,1756054284498,Synapse54,1756054284498,Synapse54
1321,94951 (Penngrove),94951,49.8,49.8,66207500.0,57653.10295911182,1756054284498,Synapse54,1756054284498,Synapse54
1322,94952 (Petaluma),94952,46.4,46.4,907338750.0,217038.98425814416,1756054284498,Synapse54,1756054284498,Synapse54
